MICA*011:01:04Q -> MICA*010:01:01
MICA*011:01:05 -> MICA*010:01:01
MICA*011:01:06 -> MICA*010:01:01
MICA*011:01:07 -> MICA*010:01:01
MICA*011:01:08 -> MICA*010:01:01
MICA*012:01:01 -> MICA*010:01:01
MICA*012:01:02 -> MICA*010:01:01
MICA*012:01:03 -> MICA*010:01:01
MICA*012:02 -> MICA*010:01:01
MICA*012:03 -> MICA*010:01:01
MICA*012:06 -> MICA*010:01:01
MICA*012:07 -> MICA*010:01:01
MICA*012:08 -> MICA*010:01:01
MICA*015:02 -> MICA*015:01
MICA*016:01:02 -> MICA*016:01:01
MICA*016:01:03 -> MICA*016:01:01
MICA*016:02 -> MICA*016:01:01
MICA*016:03 -> MICA*016:01:01
MICA*017:02 -> MICA*017:01
MICA*017:03 -> MICA*017:01
MICA*017:04 -> MICA*017:01
MICA*018:01:02 -> MICA*018:01:01
MICA*018:01:03 -> MICA*018:01:01
MICA*018:01:04 -> MICA*018:01:01
MICA*018:01:05 -> MICA*018:01:01
MICA*018:01:06 -> MICA*018:01:01
MICA*018:01:07 -> MICA*018:01:01
MICA*018:01:08 -> MICA*018:01:01
MICA*018:01:09 -> MICA*018:01:01
MICA*018:01:10 -> MICA*018:01:01
MICA*018:01:11 -> MICA*018:01:01
MICA*018:01:12 -> MICA*018:01:01
MICA*018:03 -> MICA*018:01:01
MICA*019:01:02 -> MICA*019:01:01
MICA*019:01:03 -> MICA*019:01:01
MICA*019:01:04 -> MICA*019:01:01
MICA*019:02 -> MICA*019:01:01
MICA*019:03 -> MICA*019:01:01
MICA*022:01:01 -> MICA*019:01:01
MICA*022:01:02 -> MICA*019:01:01
MICA*024 -> MICA*019:01:01
MICA*027:01:02 -> MICA*027:01:01
MICA*027:01:03 -> MICA*027:01:01
MICA*027:02 -> MICA*027:01:01
MICA*029:01:01 -> MICA*027:01:01
MICA*029:01:02 -> MICA*027:01:01
MICA*029:03 -> MICA*027:01:01
MICA*033 -> MICA*027:01:01
MICA*041 -> MICA*027:01:01
MICA*043 -> MICA*027:01:01
MICA*045:01:01 -> MICA*027:01:01
MICA*045:01:02 -> MICA*027:01:01
MICA*045:01:03 -> MICA*027:01:01
MICA*047 -> MICA*027:01:01
MICA*049:01:01 -> MICA*027:01:01
MICA*049:01:02 -> MICA*027:01:01
MICA*049:02 -> MICA*027:01:01
MICA*053:01:01 -> MICA*027:01:01
MICA*053:01:02 -> MICA*027:01:01
MICA*053:01:03 -> MICA*027:01:01
MICA*053:01:04 -> MICA*027:01:01
MICA*053:01:05 -> MICA*027:01:01
MICA*057:01:01 -> MICA*027:01:01
MICA*057:01:02 -> MICA*027:01:01
MICA*057:01:03 -> MICA*027:01:01
MICA*057:01:04 -> MICA*027:01:01
MICA*059 -> MICA*027:01:01
MICA*060 -> MICA*027:01:01
MICA*062:01:01 -> MICA*027:01:01
MICA*062:01:02 -> MICA*027:01:01
MICA*068:01:01 -> MICA*027:01:01
MICA*068:01:02 -> MICA*027:01:01
MICA*068:02 -> MICA*027:01:01
MICA*072:01:01 -> MICA*027:01:01
MICA*072:01:02 -> MICA*027:01:01
MICA*072:01:03 -> MICA*027:01:01
MICA*074 -> MICA*027:01:01
MICA*077 -> MICA*027:01:01
MICA*089 -> MICA*027:01:01
MICA*090 -> MICA*027:01:01
MICA*091 -> MICA*027:01:01
MICA*092 -> MICA*027:01:01
MICA*093 -> MICA*027:01:01
MICA*094 -> MICA*027:01:01
MICA*095 -> MICA*027:01:01
MICA*096N -> MICA*027:01:01
MICA*097 -> MICA*027:01:01
MICA*098:01 -> MICA*027:01:01
MICA*098:02 -> MICA*027:01:01
MICA*099:01:01 -> MICA*027:01:01
MICA*099:01:02 -> MICA*027:01:01
MICA*100 -> MICA*027:01:01
MICA*101 -> MICA*027:01:01
MICA*102 -> MICA*027:01:01
MICA*103 -> MICA*027:01:01
MICA*104 -> MICA*027:01:01
MICA*105Q -> MICA*027:01:01
MICA*106 -> MICA*027:01:01
MICA*107N -> MICA*027:01:01
MICA*108 -> MICA*027:01:01
MICA*109 -> MICA*027:01:01
MICA*110 -> MICA*027:01:01
MICA*111:01 -> MICA*027:01:01
MICA*111:02 -> MICA*027:01:01
MICA*112:01:01 -> MICA*027:01:01
MICA*112:01:02 -> MICA*027:01:01
MICA*112:01:03 -> MICA*027:01:01
MICA*112:01:04 -> MICA*027:01:01
MICA*112:01:05 -> MICA*027:01:01
MICA*113 -> MICA*027:01:01
MICA*114 -> MICA*027:01:01
MICA*115 -> MICA*027:01:01
MICA*116 -> MICA*027:01:01
MICA*117 -> MICA*027:01:01
MICA*118 -> MICA*027:01:01
MICA*119:01:01 -> MICA*027:01:01
MICA*119:01:02 -> MICA*027:01:01
MICA*120 -> MICA*027:01:01
MICA*121 -> MICA*027:01:01
MICA*122 -> MICA*027:01:01
MICA*123 -> MICA*027:01:01
MICA*124:01:01 -> MICA*027:01:01
MICA*124:01:02 -> MICA*027:01:01
MICA*125 -> MICA*027:01:01
MICA*126 -> MICA*027:01:01
MICA*127 -> MICA*027:01:01
MICA*128 -> MICA*027:01:01
MICA*129 -> MICA*027:01:01
MICA*130:01 -> MICA*027:01:01
MICA*130:02 -> MICA*027:01:01
MICA*131 -> MICA*027:01:01
MICA*132 -> MICA*027:01:01
MICA*133 -> MICA*027:01:01
MICA*134 -> MICA*027:01:01
MICA*135 -> MICA*027:01:01
MICA*136 -> MICA*027:01:01
MICA*137:01:01 -> MICA*027:01:01
MICA*137:01:02 -> MICA*027:01:01
MICA*138 -> MICA*027:01:01
MICA*139 -> MICA*027:01:01
MICA*140 -> MICA*027:01:01
MICA*141 -> MICA*027:01:01
MICA*142:01:01 -> MICA*027:01:01
MICA*142:01:02 -> MICA*027:01:01
MICA*143 -> MICA*027:01:01
MICA*144 -> MICA*027:01:01
MICA*145 -> MICA*027:01:01
MICA*146 -> MICA*027:01:01
MICA*147 -> MICA*027:01:01
MICA*148 -> MICA*027:01:01
MICA*149 -> MICA*027:01:01
MICA*150 -> MICA*027:01:01
MICA*151:01:01 -> MICA*027:01:01
MICA*151:01:02 -> MICA*027:01:01
MICA*151:01:03 -> MICA*027:01:01
MICA*152 -> MICA*027:01:01
MICA*153 -> MICA*027:01:01
MICA*154 -> MICA*027:01:01
MICA*155 -> MICA*027:01:01
MICA*156 -> MICA*027:01:01
MICA*157 -> MICA*027:01:01
MICA*158 -> MICA*027:01:01
MICA*159 -> MICA*027:01:01
MICA*160 -> MICA*027:01:01
MICA*161 -> MICA*027:01:01
MICA*162 -> MICA*027:01:01
MICA*163 -> MICA*027:01:01
MICA*164 -> MICA*027:01:01
MICA*165 -> MICA*027:01:01
MICA*166:01:01 -> MICA*027:01:01
MICA*166:01:02 -> MICA*027:01:01
MICA*166:01:03 -> MICA*027:01:01
MICA*167 -> MICA*027:01:01
MICA*168:01:01 -> MICA*027:01:01
MICA*168:01:02 -> MICA*027:01:01
MICA*169 -> MICA*027:01:01
MICA*170 -> MICA*027:01:01
MICA*171Q -> MICA*027:01:01
MICA*172 -> MICA*027:01:01
MICA*173 -> MICA*027:01:01
MICA*174 -> MICA*027:01:01
MICA*175 -> MICA*027:01:01
MICA*176 -> MICA*027:01:01
MICA*177 -> MICA*027:01:01
MICA*178 -> MICA*027:01:01
MICA*179 -> MICA*027:01:01
MICA*180 -> MICA*027:01:01
MICA*181 -> MICA*027:01:01
MICA*182 -> MICA*027:01:01
MICA*183 -> MICA*027:01:01
MICA*184 -> MICA*027:01:01
MICA*185 -> MICA*027:01:01
MICA*186 -> MICA*027:01:01
MICA*187 -> MICA*027:01:01
MICA*188 -> MICA*027:01:01
MICA*189 -> MICA*027:01:01
MICA*190 -> MICA*027:01:01
MICA*191 -> MICA*027:01:01
MICA*192 -> MICA*027:01:01
MICA*193 -> MICA*027:01:01
MICA*194 -> MICA*027:01:01
MICA*195N -> MICA*027:01:01
MICA*196 -> MICA*027:01:01
MICA*197 -> MICA*027:01:01
MICA*198 -> MICA*027:01:01
MICA*199 -> MICA*027:01:01
MICA*200 -> MICA*027:01:01
MICA*201 -> MICA*027:01:01
MICA*202 -> MICA*027:01:01
MICA*203 -> MICA*027:01:01
MICA*204 -> MICA*027:01:01
MICA*205 -> MICA*027:01:01
MICA*206 -> MICA*027:01:01
MICA*207 -> MICA*027:01:01
